dt,dt_iso,uk_date,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1547967600,2019-01-20 07:00:00 +0000 UTC,20/01/2019 07:00,2639996,,,,274.7,273.15,275.15,1014,,,100,3,70,,,,,,,,,90,721,Haze,haze,50n
1547971200,2019-01-20 08:00:00 +0000 UTC,20/01/2019 08:00,2639996,,,,273.82,273.15,275.15,1015,,,100,2,20,,,,,,,,,75,721,Haze,haze,50n
1547971200,2019-01-20 08:00:00 +0000 UTC,20/01/2019 08:00,2639996,,,,273.82,273.15,275.15,1015,,,100,2,20,,,,,,,,,75,701,Mist,mist,50n
1547974800,2019-01-20 09:00:00 +0000 UTC,20/01/2019 09:00,2639996,,,,274.29,273.15,275.15,1016,,,100,2,30,,,,,,,,,75,721,Haze,haze,50d
1547974800,2019-01-20 09:00:00 +0000 UTC,20/01/2019 09:00,2639996,,,,274.29,273.15,275.15,1016,,,100,2,30,,,,,,,,,75,701,Mist,mist,50d
1547978400,2019-01-20 10:00:00 +0000 UTC,20/01/2019 10:00,2639996,,,,274.57,273.15,276.15,1017,,,80,2,50,,,,,,,,,75,721,Haze,haze,50d
1547982000,2019-01-20 11:00:00 +0000 UTC,20/01/2019 11:00,2639996,,,,274.47,274.15,275.15,1018,,,86,3,40,,,,,,,,,75,721,Haze,haze,50d
1547985600,2019-01-20 12:00:00 +0000 UTC,20/01/2019 12:00,2639996,,,,275.7,274.15,278.15,1018,,,74,2,60,,,,,,,,,20,801,Clouds,few clouds,02d
1547989200,2019-01-20 13:00:00 +0000 UTC,20/01/2019 13:00,2639996,,,,276.64,276.15,277.15,1018,,,69,2,30,,,,,,,,,20,801,Clouds,few clouds,02d
1547992800,2019-01-20 14:00:00 +0000 UTC,20/01/2019 14:00,2639996,,,,277.29,276.15,279.15,1018,,,99,3,20,,,,,,,,,20,801,Clouds,few clouds,02d
1547996400,2019-01-20 15:00:00 +0000 UTC,20/01/2019 15:00,2639996,,,,277.15,277.15,277.15,1019,,,69,2,20,,,,,,,,,20,801,Clouds,few clouds,02d
1548000000,2019-01-20 16:00:00 +0000 UTC,20/01/2019 16:00,2639996,,,,277.15,277.15,277.15,1020,,,99,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1548003600,2019-01-20 17:00:00 +0000 UTC,20/01/2019 17:00,2639996,,,,276.3,275.15,277.15,1021,,,74,1,0,,,,,,,,,20,801,Clouds,few clouds,02n
1548007200,2019-01-20 18:00:00 +0000 UTC,20/01/2019 18:00,2639996,,,,275.05,274.15,277.15,1021,,,86,1,30,,,,,,,,,0,721,Haze,haze,50n
1548010800,2019-01-20 19:00:00 +0000 UTC,20/01/2019 19:00,2639996,,,,273.48,271.15,275.15,1022,,,100,1,0,,,,,,,,,0,721,Haze,haze,50n
1548014400,2019-01-20 20:00:00 +0000 UTC,20/01/2019 20:00,2639996,,,,273.44,271.15,275.15,1022,,,86,0,0,,,,,,,,,75,721,Haze,haze,50n
1548014400,2019-01-20 20:00:00 +0000 UTC,20/01/2019 20:00,2639996,,,,273.44,271.15,275.15,1022,,,86,0,0,,,,,,,,,75,701,Mist,mist,50n
1548018000,2019-01-20 21:00:00 +0000 UTC,20/01/2019 21:00,2639996,,,,274.48,272.15,276.15,1023,,,100,3,349,,,,,,,,,75,721,Haze,haze,50n
1548018000,2019-01-20 21:00:00 +0000 UTC,20/01/2019 21:00,2639996,,,,274.48,272.15,276.15,1023,,,100,3,349,,,,,,,,,75,701,Mist,mist,50n
1548021600,2019-01-20 22:00:00 +0000 UTC,20/01/2019 22:00,2639996,,,,274.74,273.15,276.15,1023,,,100,1,360,,,,,,,,,75,721,Haze,haze,50n
1548021600,2019-01-20 22:00:00 +0000 UTC,20/01/2019 22:00,2639996,,,,274.74,273.15,276.15,1023,,,100,1,360,,,,,,,,,75,701,Mist,mist,50n
1548025200,2019-01-20 23:00:00 +0000 UTC,20/01/2019 23:00,2639996,,,,273.74,272.15,275.15,1024,,,86,2,348,,,,,,,,,75,721,Haze,haze,50n
1548025200,2019-01-20 23:00:00 +0000 UTC,20/01/2019 23:00,2639996,,,,273.74,272.15,275.15,1024,,,86,2,348,,,,,,,,,75,701,Mist,mist,50n
1548028800,2019-01-21 00:00:00 +0000 UTC,21/01/2019 00:00,2639996,,,,273.82,272.15,275.15,1023,,,100,0,360,,,,,,,,,75,701,Mist,mist,50n
1548032400,2019-01-21 01:00:00 +0000 UTC,21/01/2019 01:00,2639996,,,,274.17,272.15,275.15,1023,,,100,1,110,,,,,,,,,56,701,Mist,mist,50n
1548036000,2019-01-21 02:00:00 +0000 UTC,21/01/2019 02:00,2639996,,,,274.49,273.15,275.15,1024,,,100,1,300,,,,,,,,,80,701,Mist,mist,50n
1548039600,2019-01-21 03:00:00 +0000 UTC,21/01/2019 03:00,2639996,,,,274.48,273.15,276.15,1024,,,100,1,280,,,,,,,,,75,701,Mist,mist,50n
1548043200,2019-01-21 04:00:00 +0000 UTC,21/01/2019 04:00,2639996,,,,273.82,272.15,275.15,1024,,,92,0,300,,,,,,,,,40,721,Haze,haze,50n
1548043200,2019-01-21 04:00:00 +0000 UTC,21/01/2019 04:00,2639996,,,,273.82,272.15,275.15,1024,,,92,0,300,,,,,,,,,40,701,Mist,mist,50n
1548046800,2019-01-21 05:00:00 +0000 UTC,21/01/2019 05:00,2639996,,,,273.82,272.15,275.15,1023,,,92,1,210,,,,,,,,,90,701,Mist,mist,50n
1548046800,2019-01-21 05:00:00 +0000 UTC,21/01/2019 05:00,2639996,,,,273.82,272.15,275.15,1023,,,92,1,210,,,,,,,,,90,741,Fog,fog,50n
1548050400,2019-01-21 06:00:00 +0000 UTC,21/01/2019 06:00,2639996,,,,274.43,273.15,275.15,1023,,,100,1,180,,,,,,,,,75,701,Mist,mist,50n
1548050400,2019-01-21 06:00:00 +0000 UTC,21/01/2019 06:00,2639996,,,,274.43,273.15,275.15,1023,,,100,1,180,,,,,,,,,75,721,Haze,haze,50n
1548050400,2019-01-21 06:00:00 +0000 UTC,21/01/2019 06:00,2639996,,,,274.43,273.15,275.15,1023,,,100,1,180,,,,,,,,,75,741,Fog,fog,50n
1548054000,2019-01-21 07:00:00 +0000 UTC,21/01/2019 07:00,2639996,,,,273.16,270.15,275.15,1025,,,100,0,90,,,,,,,,,20,701,Mist,mist,50n
1548054000,2019-01-21 07:00:00 +0000 UTC,21/01/2019 07:00,2639996,,,,273.16,270.15,275.15,1025,,,100,0,90,,,,,,,,,20,721,Haze,haze,50n
1548057600,2019-01-21 08:00:00 +0000 UTC,21/01/2019 08:00,2639996,,,,272.73,270.15,275.15,1025,,,100,1,318,,,,,,,,,40,701,Mist,mist,50n
1548057600,2019-01-21 08:00:00 +0000 UTC,21/01/2019 08:00,2639996,,,,272.73,270.15,275.15,1025,,,100,1,318,,,,,,,,,40,721,Haze,haze,50n
1548061200,2019-01-21 09:00:00 +0000 UTC,21/01/2019 09:00,2639996,,,,273.18,270.15,275.15,1025,,,100,0,100,,,,,,,,,40,701,Mist,mist,50d
1548061200,2019-01-21 09:00:00 +0000 UTC,21/01/2019 09:00,2639996,,,,273.18,270.15,275.15,1025,,,100,0,100,,,,,,,,,40,721,Haze,haze,50d
1548064800,2019-01-21 10:00:00 +0000 UTC,21/01/2019 10:00,2639996,,,,274.32,272.15,276.15,1025,,,100,1,318,,,,,,,,,75,741,Fog,fog,50d
1548064800,2019-01-21 10:00:00 +0000 UTC,21/01/2019 10:00,2639996,,,,274.32,272.15,276.15,1025,,,100,1,318,,,,,,,,,75,701,Mist,mist,50d
1548064800,2019-01-21 10:00:00 +0000 UTC,21/01/2019 10:00,2639996,,,,274.32,272.15,276.15,1025,,,100,1,318,,,,,,,,,75,721,Haze,haze,50d
1548068400,2019-01-21 11:00:00 +0000 UTC,21/01/2019 11:00,2639996,,,,275.87,274.15,277.15,1025,,,100,1,226,,,,,,,,,75,741,Fog,fog,50d
1548068400,2019-01-21 11:00:00 +0000 UTC,21/01/2019 11:00,2639996,,,,275.87,274.15,277.15,1025,,,100,1,226,,,,,,,,,75,701,Mist,mist,50d
1548068400,2019-01-21 11:00:00 +0000 UTC,21/01/2019 11:00,2639996,,,,275.87,274.15,277.15,1025,,,100,1,226,,,,,,,,,75,721,Haze,haze,50d
1548072000,2019-01-21 12:00:00 +0000 UTC,21/01/2019 12:00,2639996,,,,277.01,276.15,278.15,1024,,,93,1,226,,,,,,,,,75,701,Mist,mist,50d
1548072000,2019-01-21 12:00:00 +0000 UTC,21/01/2019 12:00,2639996,,,,277.01,276.15,278.15,1024,,,93,1,226,,,,,,,,,75,721,Haze,haze,50d
1548075600,2019-01-21 13:00:00 +0000 UTC,21/01/2019 13:00,2639996,,,,278.01,277.15,279.15,1023,,,86,1,0,,,,,,,,,75,701,Mist,mist,50d
1548075600,2019-01-21 13:00:00 +0000 UTC,21/01/2019 13:00,2639996,,,,278.01,277.15,279.15,1023,,,86,1,0,,,,,,,,,75,521,Rain,proximity shower rain,09d
1548079200,2019-01-21 14:00:00 +0000 UTC,21/01/2019 14:00,2639996,,,,278.01,277.15,279.15,1022,,,94,2,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1548082800,2019-01-21 15:00:00 +0000 UTC,21/01/2019 15:00,2639996,,,,277.58,277.15,278.15,1021,,,94,4,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1548086400,2019-01-21 16:00:00 +0000 UTC,21/01/2019 16:00,2639996,,,,277.71,277.15,279.15,1020,,,94,3,190,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548090000,2019-01-21 17:00:00 +0000 UTC,21/01/2019 17:00,2639996,,,,276.99,276.15,277.15,1020,,,80,2,190,,,,,,,,,75,803,Clouds,broken clouds,04d
1548093600,2019-01-21 18:00:00 +0000 UTC,21/01/2019 18:00,2639996,,,,277.13,276.15,279.15,1018,,,80,1,0,,,,,,,,,40,802,Clouds,scattered clouds,03n
1548097200,2019-01-21 19:00:00 +0000 UTC,21/01/2019 19:00,2639996,,,,277.13,276.15,279.15,1017,,,86,1,0,,,,,,,,,20,300,Drizzle,light intensity drizzle,09n
1548100800,2019-01-21 20:00:00 +0000 UTC,21/01/2019 20:00,2639996,,,,277.56,276.15,280.15,1016,,,80,1,0,,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1548104400,2019-01-21 21:00:00 +0000 UTC,21/01/2019 21:00,2639996,,,,278,277.15,280.15,1014,,,86,1,0,,,,,,,,,40,300,Drizzle,light intensity drizzle,09n
1548108000,2019-01-21 22:00:00 +0000 UTC,21/01/2019 22:00,2639996,,,,278.49,277.15,281.15,1013,,,87,5,180,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1548108000,2019-01-21 22:00:00 +0000 UTC,21/01/2019 22:00,2639996,,,,278.49,277.15,281.15,1013,,,87,5,180,,,,,,,,,75,500,Rain,light rain,10n
1548111600,2019-01-21 23:00:00 +0000 UTC,21/01/2019 23:00,2639996,,,,278.38,278.15,279.15,1011,,,87,3,170,,,,,,,,,75,500,Rain,light rain,10n
1548115200,2019-01-22 00:00:00 +0000 UTC,22/01/2019 00:00,2639996,,,,278.15,278.15,278.15,1009,,,93,6,190,,,,,,,,,75,501,Rain,moderate rain,10n
1548118800,2019-01-22 01:00:00 +0000 UTC,22/01/2019 01:00,2639996,,,,279.15,279.15,279.15,1008,,,93,7,190,,,,,,,,,90,501,Rain,moderate rain,10n
1548122400,2019-01-22 02:00:00 +0000 UTC,22/01/2019 02:00,2639996,,,,278.81,278.15,279.15,1006,,,93,8,210,,,,,,,,,0,501,Rain,moderate rain,10n
1548126000,2019-01-22 03:00:00 +0000 UTC,22/01/2019 03:00,2639996,,,,277.13,276.15,278.15,1005,,,93,7,250,,,,,,,,,0,501,Rain,moderate rain,10n
1548129600,2019-01-22 04:00:00 +0000 UTC,22/01/2019 04:00,2639996,,,,276.81,276.15,277.15,1004,,,86,4,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548133200,2019-01-22 05:00:00 +0000 UTC,22/01/2019 05:00,2639996,,,,276.13,275.15,277.15,1004,,,86,4,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548136800,2019-01-22 06:00:00 +0000 UTC,22/01/2019 06:00,2639996,,,,275.13,274.15,276.15,1004,,,86,5,270,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548140400,2019-01-22 07:00:00 +0000 UTC,22/01/2019 07:00,2639996,,,,274.16,273.15,275.15,1004,,,86,3,260,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548144000,2019-01-22 08:00:00 +0000 UTC,22/01/2019 08:00,2639996,,,,273.34,272.15,274.15,1005,,,100,1,200,,,,,,,,,0,741,Fog,fog,50n
1548147600,2019-01-22 09:00:00 +0000 UTC,22/01/2019 09:00,2639996,,,,273.29,272.15,274.15,1005,,,100,4,277,,,,,,,,,32,741,Fog,fog,50d
1548151200,2019-01-22 10:00:00 +0000 UTC,22/01/2019 10:00,2639996,,,,273.98,273.15,274.15,1004,,,100,0,150,,,,,,,,,0,800,Clear,Sky is Clear,01d
1548154800,2019-01-22 11:00:00 +0000 UTC,22/01/2019 11:00,2639996,,,,276.13,275.15,277.15,1004,,,93,0,0,,,,,,,,,20,801,Clouds,few clouds,02d
1548158400,2019-01-22 12:00:00 +0000 UTC,22/01/2019 12:00,2639996,,,,277.28,276.15,278.15,1004,,,86,2,230,,,,,,,,,20,801,Clouds,few clouds,02d
1548162000,2019-01-22 13:00:00 +0000 UTC,22/01/2019 13:00,2639996,,,,277.86,277.15,279.15,1003,,,80,2,230,,,,,,,,,20,801,Clouds,few clouds,02d
1548165600,2019-01-22 14:00:00 +0000 UTC,22/01/2019 14:00,2639996,,,,277.28,276.15,279.15,1002,,,80,2,210,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1548165600,2019-01-22 14:00:00 +0000 UTC,22/01/2019 14:00,2639996,,,,277.28,276.15,279.15,1002,,,80,2,210,,,,,,,,,75,612,Snow,light shower sleet,13d
1548169200,2019-01-22 15:00:00 +0000 UTC,22/01/2019 15:00,2639996,,,,277.28,276.15,279.15,1000,,,86,2,190,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1548172800,2019-01-22 16:00:00 +0000 UTC,22/01/2019 16:00,2639996,,,,276.45,274.15,278.15,1000,,,86,1,0,,,,,,,,,75,500,Rain,light rain,10d
1548172800,2019-01-22 16:00:00 +0000 UTC,22/01/2019 16:00,2639996,,,,276.45,274.15,278.15,1000,,,86,1,0,,,,,,,,,75,612,Snow,light shower sleet,13d
1548176400,2019-01-22 17:00:00 +0000 UTC,22/01/2019 17:00,2639996,,,,275.86,274.15,277.15,999,,,93,2,230,,,,,,,,,75,520,Rain,light intensity shower rain,09d
1548180000,2019-01-22 18:00:00 +0000 UTC,22/01/2019 18:00,2639996,,,,275,274.15,276.15,999,,,93,1,270,,,,,,,,,40,520,Rain,light intensity shower rain,09n
1548180000,2019-01-22 18:00:00 +0000 UTC,22/01/2019 18:00,2639996,,,,275,274.15,276.15,999,,,93,1,270,,,,,,,,,40,601,Snow,snow,13n
1548183600,2019-01-22 19:00:00 +0000 UTC,22/01/2019 19:00,2639996,,,,274.16,273.15,275.15,999,,,100,1,0,,,,,,,,,20,612,Snow,light shower sleet,13n
1548187200,2019-01-22 20:00:00 +0000 UTC,22/01/2019 20:00,2639996,,,,274.31,273.15,275.15,998,,,100,0,0,,,,,,,,,20,801,Clouds,few clouds,02n
1548190800,2019-01-22 21:00:00 +0000 UTC,22/01/2019 21:00,2639996,,,,273.66,273.15,274.15,998,,,100,0,0,,,,,,,,,20,701,Mist,mist,50n
1548194400,2019-01-22 22:00:00 +0000 UTC,22/01/2019 22:00,2639996,,,,273.15,272.15,274.15,998,,,100,1,0,,,,,,,,,20,741,Fog,fog,50n
1548194400,2019-01-22 22:00:00 +0000 UTC,22/01/2019 22:00,2639996,,,,273.15,272.15,274.15,998,,,100,1,0,,,,,,,,,20,701,Mist,mist,50n
1548198000,2019-01-22 23:00:00 +0000 UTC,22/01/2019 23:00,2639996,,,,273.33,273.15,274.15,998,,,100,0,0,,,,,,,,,0,741,Fog,fog,50n
1548198000,2019-01-22 23:00:00 +0000 UTC,22/01/2019 23:00,2639996,,,,273.33,273.15,274.15,998,,,100,0,0,,,,,,,,,0,701,Mist,mist,50n
1548201600,2019-01-23 00:00:00 +0000 UTC,23/01/2019 00:00,2639996,,,,272.82,272.15,273.15,997,,,92,1,290,,,,,,,,,20,701,Mist,mist,50n
1548205200,2019-01-23 01:00:00 +0000 UTC,23/01/2019 01:00,2639996,,,,272.48,272.15,273.15,997,,,100,2,310,,0.45,,,,,,,0,500,Rain,light rain,10n
1548208800,2019-01-23 02:00:00 +0000 UTC,23/01/2019 02:00,2639996,,,,272.15,272.15,272.15,997,,,100,2,310,,,,,,,,,24,801,Clouds,few clouds,02n
1548212400,2019-01-23 03:00:00 +0000 UTC,23/01/2019 03:00,2639996,,,,272.15,272.15,272.15,997,,,92,2,300,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548216000,2019-01-23 04:00:00 +0000 UTC,23/01/2019 04:00,2639996,,,,272.48,272.15,273.15,997,,,92,2,350,,,,,,,,,24,801,Clouds,few clouds,02n
1548219600,2019-01-23 05:00:00 +0000 UTC,23/01/2019 05:00,2639996,,,,272.49,271.15,273.15,997,,,100,2,310,,,,,,,,,12,801,Clouds,few clouds,02n
1548223200,2019-01-23 06:00:00 +0000 UTC,23/01/2019 06:00,2639996,,,,272.49,272.15,273.15,997,,,100,2,320,,,,,,,,,75,701,Mist,mist,50n
1548226800,2019-01-23 07:00:00 +0000 UTC,23/01/2019 07:00,2639996,,,,272.81,271.15,274.15,999,,,86,3,340,,,,,,,,,75,701,Mist,mist,50n
1548230400,2019-01-23 08:00:00 +0000 UTC,23/01/2019 08:00,2639996,,,,273.43,272.15,274.15,1000,,,86,3,340,,,,,,,,,75,803,Clouds,broken clouds,04n
1548234000,2019-01-23 09:00:00 +0000 UTC,23/01/2019 09:00,2639996,,,,273.44,272.15,274.15,1001,,,100,4,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548237600,2019-01-23 10:00:00 +0000 UTC,23/01/2019 10:00,2639996,,,,273.72,273.15,274.15,1002,,,86,6,350,,,,,,,,,75,721,Haze,haze,50d
1548241200,2019-01-23 11:00:00 +0000 UTC,23/01/2019 11:00,2639996,,,,273.99,273.15,275.15,1003,,,86,4,340,,,,,,,,,75,803,Clouds,broken clouds,04d
1548244800,2019-01-23 12:00:00 +0000 UTC,23/01/2019 12:00,2639996,,,,275.29,274.15,276.15,1003,,,74,5,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548248400,2019-01-23 13:00:00 +0000 UTC,23/01/2019 13:00,2639996,,,,275.86,274.15,277.15,1004,,,74,5,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548252000,2019-01-23 14:00:00 +0000 UTC,23/01/2019 14:00,2639996,,,,276.29,275.15,278.15,1004,,,69,5,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548255600,2019-01-23 15:00:00 +0000 UTC,23/01/2019 15:00,2639996,,,,276.72,275.15,278.15,1004,,,64,4,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548259200,2019-01-23 16:00:00 +0000 UTC,23/01/2019 16:00,2639996,,,,276.15,275.15,277.15,1005,,,64,3,340,,,,,,,,,20,801,Clouds,few clouds,02d
1548262800,2019-01-23 17:00:00 +0000 UTC,23/01/2019 17:00,2639996,,,,275.59,274.15,277.15,1006,,,69,3,340,,,,,,,,,0,800,Clear,Sky is Clear,01d
1548266400,2019-01-23 18:00:00 +0000 UTC,23/01/2019 18:00,2639996,,,,274.02,273.15,275.15,1007,,,74,1,350,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548270000,2019-01-23 19:00:00 +0000 UTC,23/01/2019 19:00,2639996,,,,273.3,272.15,274.15,1007,,,74,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548273600,2019-01-23 20:00:00 +0000 UTC,23/01/2019 20:00,2639996,,,,273.16,272.15,274.15,1008,,,92,1,300,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548277200,2019-01-23 21:00:00 +0000 UTC,23/01/2019 21:00,2639996,,,,272.35,269.15,274.15,1008,,,100,2,331,,,,,,,,,0,800,Clear,Sky is Clear,01n
1548280800,2019-01-23 22:00:00 +0000 UTC,23/01/2019 22:00,2639996,,,,271.7,269.15,273.15,1008,,,92,2,331,,,,,,,,,0,721,Haze,haze,50n
1548284400,2019-01-23 23:00:00 +0000 UTC,23/01/2019 23:00,2639996,,,,271.56,270.15,272.15,1009,,,92,2,305,,,,,,,,,0,721,Haze,haze,50n
1548288000,2019-01-24 00:00:00 +0000 UTC,24/01/2019 00:00,2639996,,,,272.15,272.15,272.15,1008,,,92,2,260,,,,,,,,,75,721,Haze,haze,50n
1548291600,2019-01-24 01:00:00 +0000 UTC,24/01/2019 01:00,2639996,,,,271.15,271.15,271.15,1009,,,92,1,230,,,,,,,,,75,721,Haze,haze,50n
1548295200,2019-01-24 02:00:00 +0000 UTC,24/01/2019 02:00,2639996,,,,271.49,271.15,272.15,1009,,,100,2,250,,,,,,,,,75,721,Haze,haze,50n
1548298800,2019-01-24 03:00:00 +0000 UTC,24/01/2019 03:00,2639996,,,,271.48,271.15,272.15,1009,,,92,1,240,,,,,,,,,0,701,Mist,mist,50n
1548302400,2019-01-24 04:00:00 +0000 UTC,24/01/2019 04:00,2639996,,,,270.81,270.15,272.15,1009,,,92,3,230,,,,,,,,,0,701,Mist,mist,50n
1548302400,2019-01-24 04:00:00 +0000 UTC,24/01/2019 04:00,2639996,,,,270.81,270.15,272.15,1009,,,92,3,230,,,,,,,,,0,741,Fog,fog,50n
1548306000,2019-01-24 05:00:00 +0000 UTC,24/01/2019 05:00,2639996,,,,270.81,270.15,271.15,1009,,,92,1,220,,,,,,,,,44,701,Mist,mist,50n
1548309600,2019-01-24 06:00:00 +0000 UTC,24/01/2019 06:00,2639996,,,,271.2,270.15,272.15,1010,,,92,0,10,,,,,,,,,44,701,Mist,mist,50n
1548313200,2019-01-24 07:00:00 +0000 UTC,24/01/2019 07:00,2639996,,,,270.05,267.15,272.15,1011,,,92,1,230,,,,,,,,,44,701,Mist,mist,50n
1548313200,2019-01-24 07:00:00 +0000 UTC,24/01/2019 07:00,2639996,,,,270.05,267.15,272.15,1011,,,92,1,230,,,,,,,,,44,741,Fog,fog,50n
1548316800,2019-01-24 08:00:00 +0000 UTC,24/01/2019 08:00,2639996,,,,270.18,268.15,272.15,1011,,,92,1,200,,,,,,,,,32,701,Mist,mist,50n
1548316800,2019-01-24 08:00:00 +0000 UTC,24/01/2019 08:00,2639996,,,,270.18,268.15,272.15,1011,,,92,1,200,,,,,,,,,32,741,Fog,fog,50n
1548320400,2019-01-24 09:00:00 +0000 UTC,24/01/2019 09:00,2639996,,,,270.59,268.15,273.15,1011,,,100,1,170,,,,,,,,,75,701,Mist,mist,50d
1548320400,2019-01-24 09:00:00 +0000 UTC,24/01/2019 09:00,2639996,,,,270.59,268.15,273.15,1011,,,100,1,170,,,,,,,,,75,741,Fog,fog,50d
1548324000,2019-01-24 10:00:00 +0000 UTC,24/01/2019 10:00,2639996,,,,272.03,270.15,274.15,1012,,,92,1,200,,,,,,,,,20,701,Mist,mist,50d
1548327600,2019-01-24 11:00:00 +0000 UTC,24/01/2019 11:00,2639996,,,,273.58,272.15,275.15,1012,,,92,2,267,,,,,,,,,75,701,Mist,mist,50d
1548331200,2019-01-24 12:00:00 +0000 UTC,24/01/2019 12:00,2639996,,,,275,273.15,276.15,1012,,,100,0,220,,,,,,,,,75,701,Mist,mist,50d
1548331200,2019-01-24 12:00:00 +0000 UTC,24/01/2019 12:00,2639996,,,,275,273.15,276.15,1012,,,100,0,220,,,,,,,,,75,721,Haze,haze,50d
1548334800,2019-01-24 13:00:00 +0000 UTC,24/01/2019 13:00,2639996,,,,276.3,275.15,277.15,1012,,,93,2,267,,,,,,,,,20,701,Mist,mist,50d
1548334800,2019-01-24 13:00:00 +0000 UTC,24/01/2019 13:00,2639996,,,,276.3,275.15,277.15,1012,,,93,2,267,,,,,,,,,20,721,Haze,haze,50d
1548338400,2019-01-24 14:00:00 +0000 UTC,24/01/2019 14:00,2639996,,,,277.29,276.15,278.15,1011,,,93,2,293,,,,,,,,,20,310,Drizzle,light intensity drizzle rain,09d
1548342000,2019-01-24 15:00:00 +0000 UTC,24/01/2019 15:00,2639996,,,,278.3,277.15,279.15,1011,,,87,0,90,,,,,,,,,20,300,Drizzle,light intensity drizzle,09d
1548345600,2019-01-24 16:00:00 +0000 UTC,24/01/2019 16:00,2639996,,,,278.71,278.15,280.15,1012,,,93,2,330,,,,,,,,,75,803,Clouds,broken clouds,04d
1548349200,2019-01-24 17:00:00 +0000 UTC,24/01/2019 17:00,2639996,,,,278.42,277.15,280.15,1012,,,87,0,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1548352800,2019-01-24 18:00:00 +0000 UTC,24/01/2019 18:00,2639996,,,,277.31,276.15,278.15,1012,,,93,0,50,,,,,,,,,20,741,Fog,fog,50n
1548352800,2019-01-24 18:00:00 +0000 UTC,24/01/2019 18:00,2639996,,,,277.31,276.15,278.15,1012,,,93,0,50,,,,,,,,,20,701,Mist,mist,50n
1548356400,2019-01-24 19:00:00 +0000 UTC,24/01/2019 19:00,2639996,,,,276.87,275.15,278.15,1013,,,93,0,0,,,,,,,,,40,721,Haze,haze,50n
1548356400,2019-01-24 19:00:00 +0000 UTC,24/01/2019 19:00,2639996,,,,276.87,275.15,278.15,1013,,,93,0,0,,,,,,,,,40,701,Mist,mist,50n
1548356400,2019-01-24 19:00:00 +0000 UTC,24/01/2019 19:00,2639996,,,,276.87,275.15,278.15,1013,,,93,0,0,,,,,,,,,40,741,Fog,fog,50n
1548360000,2019-01-24 20:00:00 +0000 UTC,24/01/2019 20:00,2639996,,,,276.59,275.15,278.15,1013,,,93,1,246,,,,,,,,,40,701,Mist,mist,50n
1548360000,2019-01-24 20:00:00 +0000 UTC,24/01/2019 20:00,2639996,,,,276.59,275.15,278.15,1013,,,93,1,246,,,,,,,,,40,741,Fog,fog,50n
1548363600,2019-01-24 21:00:00 +0000 UTC,24/01/2019 21:00,2639996,,,,276.5,276.15,277.15,1014,,,93,0,0,,,,,,,,,40,741,Fog,fog,50n
1548363600,2019-01-24 21:00:00 +0000 UTC,24/01/2019 21:00,2639996,,,,276.5,276.15,277.15,1014,,,93,0,0,,,,,,,,,40,701,Mist,mist,50n
1548367200,2019-01-24 22:00:00 +0000 UTC,24/01/2019 22:00,2639996,,,,275.98,274.15,277.15,1014,,,93,1,246,,,,,,,,,40,701,Mist,mist,50n
1548370800,2019-01-24 23:00:00 +0000 UTC,24/01/2019 23:00,2639996,,,,276.68,276.15,277.15,1014,,,93,2,218,,,,,,,,,40,701,Mist,mist,50n
1548370800,2019-01-24 23:00:00 +0000 UTC,24/01/2019 23:00,2639996,,,,276.68,276.15,277.15,1014,,,93,2,218,,,,,,,,,40,741,Fog,fog,50n
1548374400,2019-01-25 00:00:00 +0000 UTC,25/01/2019 00:00,2639996,,,,276.49,275.15,277.15,1014,,,100,2,250,,,,,,,,,75,741,Fog,fog,50n
1548374400,2019-01-25 00:00:00 +0000 UTC,25/01/2019 00:00,2639996,,,,276.49,275.15,277.15,1014,,,100,2,250,,,,,,,,,75,701,Mist,mist,50n
